index,source,timestamp,values
74741,heart_rate,2017-07-08 11:41:59.463,"['61.0', '1']"
74742,heart_rate,2017-07-08 11:42:00.255,"['61.0', '2']"
74743,heart_rate,2017-07-08 11:42:04.263,"['61.0', '1']"
74744,heart_rate,2017-07-08 11:42:06.589,"['60.0', '1']"
74745,heart_rate,2017-07-08 11:42:23.591,"['55.0', '1']"
74746,heart_rate,2017-07-08 11:42:24.382,"['52.0', '1']"
74747,heart_rate,2017-07-08 11:42:25.773,"['62.0', '1']"
74748,heart_rate,2017-07-08 11:42:26.632,"['66.0', '1']"
74749,heart_rate,2017-07-08 11:42:27.432,"['67.0', '1']"
74750,heart_rate,2017-07-08 11:42:28.503,"['66.0', '1']"
74751,heart_rate,2017-07-08 11:42:31.666,"['66.0', '3']"
74752,heart_rate,2017-07-08 11:42:32.656,"['67.0', '3']"
74753,heart_rate,2017-07-08 11:42:34.640,"['66.0', '3']"
74754,heart_rate,2017-07-08 11:42:35.623,"['67.0', '3']"
74756,heart_rate,2017-07-08 11:42:37.801,"['66.0', '3']"
74757,heart_rate,2017-07-08 11:42:38.686,"['65.0', '3']"
74758,heart_rate,2017-07-08 11:42:39.676,"['64.0', '3']"
74759,heart_rate,2017-07-08 11:42:40.514,"['63.0', '3']"
74761,heart_rate,2017-07-08 11:42:41.496,"['61.0', '3']"
74774,heart_rate,2017-07-08 11:44:14.278,"['61.0', '2']"
74775,heart_rate,2017-07-08 11:44:14.280,"['60.0', '1']"
74776,heart_rate,2017-07-08 11:44:14.282,"['62.0', '1']"
74777,heart_rate,2017-07-08 11:44:14.284,"['64.0', '1']"
74778,heart_rate,2017-07-08 11:44:14.286,"['63.0', '1']"
74779,heart_rate,2017-07-08 11:44:14.423,"['64.0', '1']"
74780,heart_rate,2017-07-08 11:44:14.455,"['66.0', '3']"
74781,heart_rate,2017-07-08 11:44:14.461,"['65.0', '3']"
74782,heart_rate,2017-07-08 11:44:14.464,"['66.0', '3']"
74783,heart_rate,2017-07-08 11:44:14.466,"['65.0', '3']"
74784,heart_rate,2017-07-08 11:44:14.634,"['66.0', '3']"
74785,heart_rate,2017-07-08 11:44:14.636,"['65.0', '3']"
74786,heart_rate,2017-07-08 11:44:14.638,"['66.0', '3']"
74787,heart_rate,2017-07-08 11:44:14.641,"['65.0', '3']"
74788,heart_rate,2017-07-08 11:44:14.644,"['64.0', '2']"
74789,heart_rate,2017-07-08 11:44:14.646,"['63.0', '2']"
74790,heart_rate,2017-07-08 11:44:14.811,"['63.0', '1']"
74791,heart_rate,2017-07-08 11:44:15.037,"['62.0', '1']"
74792,heart_rate,2017-07-08 11:44:15.459,"['64.0', '1']"
74793,heart_rate,2017-07-08 11:44:15.616,"['65.0', '2']"
74794,heart_rate,2017-07-08 11:44:15.635,"['66.0', '2']"
74795,heart_rate,2017-07-08 11:44:15.646,"['66.0', '1']"
74796,heart_rate,2017-07-08 11:44:20.265,"['68.0', '1']"
74797,heart_rate,2017-07-08 11:44:21.253,"['67.0', '1']"
74798,heart_rate,2017-07-08 11:44:24.223,"['68.0', '1']"
74799,heart_rate,2017-07-08 11:44:26.599,"['67.0', '1']"
74800,heart_rate,2017-07-08 11:44:31.354,"['69.0', '1']"
74801,heart_rate,2017-07-08 11:44:32.541,"['68.0', '1']"
74802,heart_rate,2017-07-08 11:44:33.431,"['69.0', '1']"
74803,heart_rate,2017-07-08 11:44:34.421,"['70.0', '1']"
74804,heart_rate,2017-07-08 11:44:36.401,"['68.0', '1']"
74805,heart_rate,2017-07-08 11:44:38.579,"['67.0', '1']"
74806,heart_rate,2017-07-08 11:44:40.358,"['65.0', '1']"
74807,heart_rate,2017-07-08 11:44:41.348,"['64.0', '1']"
74808,heart_rate,2017-07-08 11:44:44.717,"['65.0', '1']"
74809,heart_rate,2017-07-08 11:44:47.479,"['64.0', '1']"
74819,heart_rate,2017-07-08 11:44:56.486,"['65.0', '1']"
74837,heart_rate,2017-07-08 11:46:53.668,"['65.0', '0']"
74838,heart_rate,2017-07-08 11:46:53.678,"['65.0', '1']"
74839,heart_rate,2017-07-08 11:46:53.683,"['68.0', '1']"
74840,heart_rate,2017-07-08 11:46:53.684,"['62.0', '1']"
74841,heart_rate,2017-07-08 11:46:53.686,"['63.0', '1']"
74842,heart_rate,2017-07-08 11:46:53.720,"['62.0', '1']"
74843,heart_rate,2017-07-08 11:46:53.737,"['61.0', '1']"
74844,heart_rate,2017-07-08 11:46:53.739,"['63.0', '1']"
74845,heart_rate,2017-07-08 11:46:53.741,"['64.0', '1']"
74846,heart_rate,2017-07-08 11:46:53.742,"['63.0', '1']"
74847,heart_rate,2017-07-08 11:46:53.744,"['61.0', '1']"
74848,heart_rate,2017-07-08 11:46:53.746,"['62.0', '1']"
74849,heart_rate,2017-07-08 11:46:53.747,"['61.0', '3']"
74850,heart_rate,2017-07-08 11:46:53.749,"['63.0', '3']"
74851,heart_rate,2017-07-08 11:46:53.751,"['66.0', '3']"
74852,heart_rate,2017-07-08 11:46:53.753,"['64.0', '3']"
74853,heart_rate,2017-07-08 11:46:53.754,"['66.0', '3']"
74854,heart_rate,2017-07-08 11:46:53.756,"['64.0', '3']"
74855,heart_rate,2017-07-08 11:46:53.757,"['66.0', '3']"
74856,heart_rate,2017-07-08 11:46:53.785,"['64.0', '3']"
74857,heart_rate,2017-07-08 11:46:53.793,"['66.0', '3']"
74858,heart_rate,2017-07-08 11:46:53.794,"['64.0', '3']"
74859,heart_rate,2017-07-08 11:46:53.796,"['66.0', '3']"
74860,heart_rate,2017-07-08 11:46:53.797,"['64.0', '3']"
74862,heart_rate,2017-07-08 11:46:55.321,"['66.0', '3']"
74863,heart_rate,2017-07-08 11:46:56.312,"['65.0', '3']"
74864,heart_rate,2017-07-08 11:46:59.348,"['65.0', '1']"
74874,heart_rate,2017-07-08 11:47:18.537,"['61.0', '1']"
74875,heart_rate,2017-07-08 11:47:19.528,"['63.0', '1']"
74876,heart_rate,2017-07-08 11:47:20.546,"['56.0', '1']"
74877,heart_rate,2017-07-08 11:47:27.570,"['53.0', '1']"
74878,heart_rate,2017-07-08 11:47:34.690,"['59.0', '1']"
74879,heart_rate,2017-07-08 11:47:35.680,"['61.0', '1']"
74880,heart_rate,2017-07-08 11:47:36.665,"['62.0', '1']"
74881,heart_rate,2017-07-08 11:47:37.659,"['63.0', '1']"
74882,heart_rate,2017-07-08 11:47:39.842,"['61.0', '1']"
74883,heart_rate,2017-07-08 11:47:40.825,"['62.0', '1']"
74884,heart_rate,2017-07-08 11:47:41.818,"['61.0', '1']"
74885,heart_rate,2017-07-08 11:47:42.807,"['61.0', '3']"
74886,heart_rate,2017-07-08 11:47:44.818,"['63.0', '3']"
74893,heart_rate,2017-07-08 11:47:45.773,"['65.0', '3']"
74894,heart_rate,2017-07-08 11:47:47.751,"['66.0', '3']"
74895,heart_rate,2017-07-08 11:47:48.742,"['63.0', '3']"
74896,heart_rate,2017-07-08 11:47:49.738,"['62.0', '3']"
74897,heart_rate,2017-07-08 11:47:50.725,"['61.0', '3']"
74899,heart_rate,2017-07-08 11:47:51.910,"['62.0', '3']"
74900,heart_rate,2017-07-08 11:47:52.902,"['61.0', '3']"
74901,heart_rate,2017-07-08 11:47:53.788,"['62.0', '3']"
74902,heart_rate,2017-07-08 11:47:57.894,"['62.0', '1']"
74911,heart_rate,2017-07-08 11:48:00.858,"['63.0', '1']"
74912,heart_rate,2017-07-08 11:48:01.844,"['65.0', '1']"
74913,heart_rate,2017-07-08 11:48:02.841,"['66.0', '1']"
74914,heart_rate,2017-07-08 11:48:03.824,"['67.0', '1']"
74915,heart_rate,2017-07-08 11:48:05.012,"['66.0', '1']"
74916,heart_rate,2017-07-08 11:48:06.004,"['67.0', '1']"
74917,heart_rate,2017-07-08 11:48:07.984,"['66.0', '3']"
74918,heart_rate,2017-07-08 11:48:10.953,"['65.0', '3']"
74919,heart_rate,2017-07-08 11:48:11.942,"['62.0', '3']"
74920,heart_rate,2017-07-08 11:48:12.927,"['61.0', '3']"
74921,heart_rate,2017-07-08 11:48:18.077,"['62.0', '3']"
74923,heart_rate,2017-07-08 11:48:19.067,"['65.0', '3']"
74924,heart_rate,2017-07-08 11:48:21.048,"['66.0', '3']"
74925,heart_rate,2017-07-08 11:48:24.018,"['65.0', '3']"
74926,heart_rate,2017-07-08 11:48:25.003,"['62.0', '3']"
74927,heart_rate,2017-07-08 11:48:25.997,"['60.0', '3']"
74928,heart_rate,2017-07-08 11:48:26.983,"['59.0', '3']"
74929,heart_rate,2017-07-08 11:48:28.171,"['61.0', '3']"
74930,heart_rate,2017-07-08 11:48:29.162,"['60.0', '3']"
74931,heart_rate,2017-07-08 11:48:30.151,"['61.0', '3']"
74932,heart_rate,2017-07-08 11:48:33.055,"['62.0', '3']"
74933,heart_rate,2017-07-08 11:48:34.033,"['61.0', '3']"
74934,heart_rate,2017-07-08 11:48:35.193,"['62.0', '3']"
74935,heart_rate,2017-07-08 11:48:36.380,"['62.0', '2']"
74936,heart_rate,2017-07-08 11:48:37.174,"['64.0', '2']"
74937,heart_rate,2017-07-08 11:48:38.165,"['63.0', '2']"
74938,heart_rate,2017-07-08 11:48:39.335,"['63.0', '1']"
74939,heart_rate,2017-07-08 11:48:43.113,"['58.0', '1']"
74940,heart_rate,2017-07-08 11:48:50.236,"['61.0', '1']"
74941,heart_rate,2017-07-08 11:48:54.393,"['60.0', '1']"
74942,heart_rate,2017-07-08 11:48:55.185,"['63.0', '1']"
74943,heart_rate,2017-07-08 11:48:59.285,"['60.0', '1']"
74954,heart_rate,2017-07-08 11:49:00.255,"['57.0', '1']"
74955,heart_rate,2017-07-08 11:49:01.443,"['56.0', '1']"
74956,heart_rate,2017-07-08 11:49:08.706,"['58.0', '1']"
74957,heart_rate,2017-07-08 11:49:17.490,"['59.0', '1']"
74958,heart_rate,2017-07-08 11:49:18.676,"['60.0', '1']"
74959,heart_rate,2017-07-08 11:49:19.470,"['61.0', '1']"
74960,heart_rate,2017-07-08 11:49:32.617,"['63.0', '1']"
74961,heart_rate,2017-07-08 11:49:33.603,"['64.0', '1']"
74969,heart_rate,2017-07-08 11:51:43.408,"['63.0', '1']"
74970,heart_rate,2017-07-08 11:51:43.555,"['64.0', '1']"
74971,heart_rate,2017-07-08 11:51:43.970,"['65.0', '1']"
74972,heart_rate,2017-07-08 11:51:43.973,"['66.0', '1']"
74973,heart_rate,2017-07-08 11:51:43.975,"['67.0', '1']"
74974,heart_rate,2017-07-08 11:51:44.196,"['66.0', '1']"
74975,heart_rate,2017-07-08 11:51:44.366,"['65.0', '1']"
74976,heart_rate,2017-07-08 11:51:44.379,"['68.0', '1']"
74977,heart_rate,2017-07-08 11:51:44.556,"['69.0', '1']"
74978,heart_rate,2017-07-08 11:51:44.560,"['70.0', '1']"
74979,heart_rate,2017-07-08 11:51:44.562,"['69.0', '1']"
74980,heart_rate,2017-07-08 11:51:44.565,"['67.0', '1']"
74981,heart_rate,2017-07-08 11:51:44.567,"['66.0', '1']"
74982,heart_rate,2017-07-08 11:51:44.570,"['65.0', '1']"
74983,heart_rate,2017-07-08 11:51:44.572,"['66.0', '3']"
74984,heart_rate,2017-07-08 11:51:44.739,"['66.0', '2']"
74985,heart_rate,2017-07-08 11:51:44.951,"['65.0', '1']"
74986,heart_rate,2017-07-08 11:51:44.955,"['66.0', '1']"
74987,heart_rate,2017-07-08 11:51:44.961,"['67.0', '1']"
74988,heart_rate,2017-07-08 11:51:44.989,"['68.0', '1']"
74989,heart_rate,2017-07-08 11:51:44.995,"['70.0', '1']"
74990,heart_rate,2017-07-08 11:51:45.137,"['67.0', '1']"
74991,heart_rate,2017-07-08 11:51:45.147,"['65.0', '3']"
74992,heart_rate,2017-07-08 11:51:45.151,"['66.0', '3']"
74993,heart_rate,2017-07-08 11:51:45.153,"['65.0', '3']"
74994,heart_rate,2017-07-08 11:51:45.157,"['66.0', '3']"
74995,heart_rate,2017-07-08 11:51:45.159,"['65.0', '3']"
74996,heart_rate,2017-07-08 11:51:45.354,"['65.0', '1']"
74997,heart_rate,2017-07-08 11:51:45.358,"['66.0', '1']"
74998,heart_rate,2017-07-08 11:51:51.637,"['68.0', '1']"
74999,heart_rate,2017-07-08 11:51:58.580,"['67.0', '1']"
75009,heart_rate,2017-07-08 11:52:02.586,"['68.0', '1']"
75010,heart_rate,2017-07-08 11:52:05.768,"['69.0', '1']"
75011,heart_rate,2017-07-08 11:52:24.934,"['68.0', '1']"
75012,heart_rate,2017-07-08 11:52:28.900,"['69.0', '1']"
75013,heart_rate,2017-07-08 11:52:37.001,"['70.0', '1']"
75014,heart_rate,2017-07-08 11:52:37.990,"['71.0', '1']"
75015,heart_rate,2017-07-08 11:52:38.981,"['72.0', '1']"
75016,heart_rate,2017-07-08 11:52:39.986,"['73.0', '1']"
75017,heart_rate,2017-07-08 11:52:40.967,"['73.0', '2']"
75018,heart_rate,2017-07-08 11:52:46.184,"['73.0', '1']"
75019,heart_rate,2017-07-08 11:52:56.163,"['72.0', '1']"
75020,heart_rate,2017-07-08 11:52:57.228,"['71.0', '1']"
75021,heart_rate,2017-07-08 11:53:06.312,"['72.0', '1']"
75022,heart_rate,2017-07-08 11:53:07.301,"['71.0', '1']"
75162,heart_rate,2017-07-08 12:15:22.697,"['72.0', '1']"
75164,heart_rate,2017-07-08 12:15:22.762,"['73.0', '1']"
75165,heart_rate,2017-07-08 12:15:22.770,"['74.0', '1']"
75166,heart_rate,2017-07-08 12:15:22.775,"['72.0', '1']"
75167,heart_rate,2017-07-08 12:15:22.778,"['71.0', '1']"
75168,heart_rate,2017-07-08 12:15:22.782,"['72.0', '1']"
75169,heart_rate,2017-07-08 12:15:22.791,"['71.0', '1']"
75170,heart_rate,2017-07-08 12:15:22.795,"['72.0', '1']"
75171,heart_rate,2017-07-08 12:15:22.799,"['76.0', '1']"
75172,heart_rate,2017-07-08 12:15:22.807,"['77.0', '1']"
75174,heart_rate,2017-07-08 12:15:22.823,"['76.0', '1']"
75175,heart_rate,2017-07-08 12:15:22.852,"['75.0', '1']"
75176,heart_rate,2017-07-08 12:15:22.877,"['73.0', '1']"
75177,heart_rate,2017-07-08 12:15:22.949,"['73.0', '0']"
75178,heart_rate,2017-07-08 12:15:22.981,"['70.0', '1']"
75179,heart_rate,2017-07-08 12:15:22.988,"['68.0', '1']"
75180,heart_rate,2017-07-08 12:15:22.996,"['66.0', '1']"
75181,heart_rate,2017-07-08 12:15:22.998,"['64.0', '2']"
75182,heart_rate,2017-07-08 12:15:23.006,"['63.0', '3']"
75183,heart_rate,2017-07-08 12:15:23.014,"['61.0', '3']"
75184,heart_rate,2017-07-08 12:15:23.024,"['64.0', '3']"
75185,heart_rate,2017-07-08 12:15:23.028,"['65.0', '3']"
75186,heart_rate,2017-07-08 12:15:23.042,"['68.0', '3']"
75187,heart_rate,2017-07-08 12:15:23.050,"['68.0', '2']"
75188,heart_rate,2017-07-08 12:15:23.059,"['68.0', '1']"
75189,heart_rate,2017-07-08 12:15:23.062,"['66.0', '1']"
75190,heart_rate,2017-07-08 12:15:23.065,"['64.0', '1']"
75191,heart_rate,2017-07-08 12:15:23.068,"['66.0', '1']"
75192,heart_rate,2017-07-08 12:15:23.072,"['64.0', '1']"
75193,heart_rate,2017-07-08 12:15:23.088,"['65.0', '1']"
75194,heart_rate,2017-07-08 12:15:23.095,"['67.0', '3']"
75195,heart_rate,2017-07-08 12:15:23.099,"['70.0', '3']"
75196,heart_rate,2017-07-08 12:15:23.124,"['70.0', '2']"
75197,heart_rate,2017-07-08 12:15:23.132,"['70.0', '1']"
75198,heart_rate,2017-07-08 12:15:23.251,"['71.0', '1']"
75199,heart_rate,2017-07-08 12:15:23.301,"['73.0', '1']"
75200,heart_rate,2017-07-08 12:15:23.306,"['74.0', '1']"
75201,heart_rate,2017-07-08 12:15:23.310,"['75.0', '1']"
75202,heart_rate,2017-07-08 12:15:23.312,"['74.0', '1']"
75203,heart_rate,2017-07-08 12:15:23.316,"['73.0', '1']"
75204,heart_rate,2017-07-08 12:15:23.319,"['72.0', '1']"
75205,heart_rate,2017-07-08 12:15:23.323,"['72.0', '2']"
75206,heart_rate,2017-07-08 12:15:23.327,"['73.0', '2']"
75207,heart_rate,2017-07-08 12:15:23.332,"['73.0', '1']"
75208,heart_rate,2017-07-08 12:15:23.424,"['74.0', '1']"
75209,heart_rate,2017-07-08 12:15:23.477,"['75.0', '1']"
75210,heart_rate,2017-07-08 12:15:23.492,"['78.0', '1']"
75211,heart_rate,2017-07-08 12:15:23.504,"['74.0', '1']"
75212,heart_rate,2017-07-08 12:15:23.513,"['66.0', '1']"
75213,heart_rate,2017-07-08 12:15:23.520,"['65.0', '3']"
75214,heart_rate,2017-07-08 12:15:23.527,"['63.0', '3']"
75215,heart_rate,2017-07-08 12:15:23.535,"['61.0', '3']"
75216,heart_rate,2017-07-08 12:15:23.542,"['64.0', '3']"
75217,heart_rate,2017-07-08 12:15:23.547,"['64.0', '1']"
75218,heart_rate,2017-07-08 12:15:23.620,"['65.0', '1']"
75219,heart_rate,2017-07-08 12:15:23.662,"['64.0', '1']"
75220,heart_rate,2017-07-08 12:15:23.669,"['65.0', '1']"
75221,heart_rate,2017-07-08 12:15:23.743,"['64.0', '1']"
75222,heart_rate,2017-07-08 12:15:23.748,"['66.0', '1']"
75223,heart_rate,2017-07-08 12:15:23.752,"['68.0', '1']"
75224,heart_rate,2017-07-08 12:15:23.756,"['69.0', '1']"
75225,heart_rate,2017-07-08 12:15:23.809,"['70.0', '1']"
75226,heart_rate,2017-07-08 12:15:23.818,"['74.0', '1']"
75227,heart_rate,2017-07-08 12:15:23.831,"['78.0', '1']"
75228,heart_rate,2017-07-08 12:15:23.835,"['79.0', '1']"
75229,heart_rate,2017-07-08 12:15:23.859,"['79.0', '2']"
75230,heart_rate,2017-07-08 12:15:23.869,"['79.0', '1']"
75231,heart_rate,2017-07-08 12:15:23.983,"['80.0', '1']"
75232,heart_rate,2017-07-08 12:15:24.000,"['79.0', '1']"
75233,heart_rate,2017-07-08 12:15:24.008,"['80.0', '1']"
75234,heart_rate,2017-07-08 12:15:24.017,"['79.0', '1']"
75235,heart_rate,2017-07-08 12:15:24.084,"['77.0', '1']"
75236,heart_rate,2017-07-08 12:15:24.138,"['76.0', '1']"
75237,heart_rate,2017-07-08 12:15:24.141,"['81.0', '1']"
75238,heart_rate,2017-07-08 12:15:24.148,"['71.0', '1']"
75239,heart_rate,2017-07-08 12:15:24.157,"['64.0', '3']"
75240,heart_rate,2017-07-08 12:15:24.167,"['65.0', '3']"
75241,heart_rate,2017-07-08 12:15:24.171,"['66.0', '3']"
75242,heart_rate,2017-07-08 12:15:24.176,"['67.0', '3']"
75243,heart_rate,2017-07-08 12:15:24.198,"['68.0', '3']"
75244,heart_rate,2017-07-08 12:15:24.203,"['67.0', '2']"
75245,heart_rate,2017-07-08 12:15:24.209,"['67.0', '1']"
75246,heart_rate,2017-07-08 12:15:24.238,"['68.0', '1']"
75247,heart_rate,2017-07-08 12:15:24.242,"['67.0', '1']"
75248,heart_rate,2017-07-08 12:15:24.247,"['66.0', '1']"
75249,heart_rate,2017-07-08 12:15:24.256,"['67.0', '1']"
75250,heart_rate,2017-07-08 12:15:24.261,"['66.0', '1']"
75251,heart_rate,2017-07-08 12:15:24.269,"['63.0', '1']"
75252,heart_rate,2017-07-08 12:15:24.276,"['65.0', '1']"
75253,heart_rate,2017-07-08 12:15:24.282,"['66.0', '1']"
75254,heart_rate,2017-07-08 12:15:24.284,"['65.0', '1']"
75255,heart_rate,2017-07-08 12:15:24.286,"['66.0', '1']"
75256,heart_rate,2017-07-08 12:15:24.288,"['67.0', '1']"
75257,heart_rate,2017-07-08 12:15:24.291,"['70.0', '3']"
75258,heart_rate,2017-07-08 12:15:24.294,"['71.0', '3']"
75259,heart_rate,2017-07-08 12:15:24.298,"['70.0', '3']"
75260,heart_rate,2017-07-08 12:15:24.300,"['71.0', '3']"
75261,heart_rate,2017-07-08 12:15:24.302,"['70.0', '3']"
75262,heart_rate,2017-07-08 12:15:24.306,"['71.0', '3']"
75263,heart_rate,2017-07-08 12:15:24.308,"['70.0', '3']"
75264,heart_rate,2017-07-08 12:15:24.329,"['71.0', '3']"
75265,heart_rate,2017-07-08 12:15:24.337,"['74.0', '3']"
75266,heart_rate,2017-07-08 12:15:24.345,"['74.0', '2']"
75267,heart_rate,2017-07-08 12:15:24.363,"['72.0', '2']"
75268,heart_rate,2017-07-08 12:15:24.375,"['73.0', '2']"
75269,heart_rate,2017-07-08 12:15:24.378,"['74.0', '2']"
75270,heart_rate,2017-07-08 12:15:24.387,"['75.0', '2']"
75271,heart_rate,2017-07-08 12:15:24.411,"['74.0', '2']"
75272,heart_rate,2017-07-08 12:15:24.494,"['73.0', '3']"
75273,heart_rate,2017-07-08 12:15:24.543,"['75.0', '3']"
75274,heart_rate,2017-07-08 12:15:24.546,"['72.0', '3']"
75275,heart_rate,2017-07-08 12:15:24.553,"['71.0', '3']"
75276,heart_rate,2017-07-08 12:15:24.557,"['70.0', '3']"
75277,heart_rate,2017-07-08 12:15:24.561,"['71.0', '3']"
75278,heart_rate,2017-07-08 12:15:24.565,"['71.0', '2']"
75279,heart_rate,2017-07-08 12:15:24.568,"['71.0', '1']"
75280,heart_rate,2017-07-08 12:15:24.570,"['70.0', '1']"
75281,heart_rate,2017-07-08 12:15:24.572,"['71.0', '1']"
75282,heart_rate,2017-07-08 12:15:24.576,"['70.0', '1']"
75283,heart_rate,2017-07-08 12:15:24.579,"['70.0', '2']"
75284,heart_rate,2017-07-08 12:15:24.583,"['70.0', '1']"
75285,heart_rate,2017-07-08 12:15:24.585,"['71.0', '1']"
75286,heart_rate,2017-07-08 12:15:24.588,"['72.0', '1']"
75287,heart_rate,2017-07-08 12:15:24.590,"['73.0', '1']"
75288,heart_rate,2017-07-08 12:15:24.593,"['71.0', '1']"
75289,heart_rate,2017-07-08 12:15:24.596,"['70.0', '1']"
75290,heart_rate,2017-07-08 12:15:24.600,"['69.0', '1']"
75291,heart_rate,2017-07-08 12:15:24.603,"['70.0', '1']"
75292,heart_rate,2017-07-08 12:15:24.606,"['72.0', '1']"
75293,heart_rate,2017-07-08 12:15:24.608,"['73.0', '1']"
75294,heart_rate,2017-07-08 12:15:24.611,"['74.0', '1']"
75295,heart_rate,2017-07-08 12:15:24.613,"['75.0', '1']"
75296,heart_rate,2017-07-08 12:15:24.619,"['72.0', '3']"
75297,heart_rate,2017-07-08 12:15:24.623,"['71.0', '3']"
75298,heart_rate,2017-07-08 12:15:24.627,"['71.0', '1']"
75299,heart_rate,2017-07-08 12:15:24.640,"['68.0', '1']"
75300,heart_rate,2017-07-08 12:15:24.662,"['66.0', '1']"
75301,heart_rate,2017-07-08 12:15:24.669,"['63.0', '1']"
75302,heart_rate,2017-07-08 12:15:24.673,"['62.0', '1']"
75303,heart_rate,2017-07-08 12:15:24.676,"['65.0', '1']"
75304,heart_rate,2017-07-08 12:15:24.679,"['66.0', '1']"
75305,heart_rate,2017-07-08 12:15:24.684,"['67.0', '3']"
75306,heart_rate,2017-07-08 12:15:24.691,"['66.0', '3']"
75307,heart_rate,2017-07-08 12:15:24.698,"['65.0', '3']"
75308,heart_rate,2017-07-08 12:15:24.701,"['61.0', '3']"
75309,heart_rate,2017-07-08 12:15:24.708,"['62.0', '3']"
75310,heart_rate,2017-07-08 12:15:24.742,"['61.0', '3']"
75311,heart_rate,2017-07-08 12:15:24.749,"['65.0', '3']"
75312,heart_rate,2017-07-08 12:15:24.751,"['66.0', '3']"
75313,heart_rate,2017-07-08 12:15:24.753,"['67.0', '3']"
75314,heart_rate,2017-07-08 12:15:24.757,"['66.0', '3']"
75315,heart_rate,2017-07-08 12:15:24.759,"['67.0', '3']"
75316,heart_rate,2017-07-08 12:15:24.761,"['66.0', '3']"
75317,heart_rate,2017-07-08 12:15:24.768,"['67.0', '3']"
75318,heart_rate,2017-07-08 12:15:24.778,"['66.0', '3']"
75319,heart_rate,2017-07-08 12:15:24.781,"['70.0', '3']"
75320,heart_rate,2017-07-08 12:15:24.786,"['68.0', '3']"
75321,heart_rate,2017-07-08 12:15:24.790,"['70.0', '3']"
75322,heart_rate,2017-07-08 12:15:24.795,"['66.0', '3']"
75323,heart_rate,2017-07-08 12:15:24.799,"['67.0', '3']"
75324,heart_rate,2017-07-08 12:15:24.807,"['66.0', '3']"
75325,heart_rate,2017-07-08 12:15:24.825,"['65.0', '3']"
75326,heart_rate,2017-07-08 12:15:24.831,"['66.0', '3']"
75327,heart_rate,2017-07-08 12:15:24.857,"['67.0', '3']"
75328,heart_rate,2017-07-08 12:15:24.862,"['66.0', '3']"
75329,heart_rate,2017-07-08 12:15:24.864,"['67.0', '3']"
75330,heart_rate,2017-07-08 12:15:24.870,"['66.0', '3']"
75331,heart_rate,2017-07-08 12:15:24.884,"['67.0', '3']"
75332,heart_rate,2017-07-08 12:15:24.889,"['68.0', '3']"
75333,heart_rate,2017-07-08 12:15:24.896,"['70.0', '3']"
75334,heart_rate,2017-07-08 12:15:24.905,"['67.0', '3']"
75335,heart_rate,2017-07-08 12:15:24.908,"['66.0', '3']"
75336,heart_rate,2017-07-08 12:15:24.914,"['65.0', '3']"
75337,heart_rate,2017-07-08 12:15:24.925,"['64.0', '3']"
75338,heart_rate,2017-07-08 12:15:24.934,"['63.0', '1']"
75339,heart_rate,2017-07-08 12:15:24.950,"['64.0', '1']"
75340,heart_rate,2017-07-08 12:15:24.958,"['65.0', '1']"
75341,heart_rate,2017-07-08 12:15:24.963,"['62.0', '1']"
75342,heart_rate,2017-07-08 12:15:24.988,"['61.0', '1']"
75343,heart_rate,2017-07-08 12:15:24.996,"['62.0', '1']"
75344,heart_rate,2017-07-08 12:15:24.999,"['61.0', '1']"
75345,heart_rate,2017-07-08 12:15:25.004,"['62.0', '1']"
75346,heart_rate,2017-07-08 12:15:25.016,"['61.0', '1']"
75347,heart_rate,2017-07-08 12:15:25.088,"['60.0', '1']"
75348,heart_rate,2017-07-08 12:15:25.096,"['59.0', '1']"
75349,heart_rate,2017-07-08 12:15:25.098,"['58.0', '1']"
75350,heart_rate,2017-07-08 12:15:25.103,"['59.0', '1']"
75351,heart_rate,2017-07-08 12:15:25.105,"['60.0', '1']"
75352,heart_rate,2017-07-08 12:15:25.108,"['60.0', '2']"
75353,heart_rate,2017-07-08 12:15:25.110,"['61.0', '2']"
75354,heart_rate,2017-07-08 12:15:25.111,"['61.0', '3']"
75355,heart_rate,2017-07-08 12:15:25.113,"['61.0', '2']"
75356,heart_rate,2017-07-08 12:15:25.123,"['60.0', '2']"
75357,heart_rate,2017-07-08 12:15:25.128,"['61.0', '2']"
75358,heart_rate,2017-07-08 12:15:25.132,"['60.0', '2']"
75359,heart_rate,2017-07-08 12:15:25.149,"['60.0', '1']"
75360,heart_rate,2017-07-08 12:15:25.157,"['61.0', '1']"
75361,heart_rate,2017-07-08 12:15:25.282,"['65.0', '1']"
75362,heart_rate,2017-07-08 12:15:25.289,"['67.0', '1']"
75363,heart_rate,2017-07-08 12:15:25.299,"['71.0', '1']"
75364,heart_rate,2017-07-08 12:15:25.316,"['67.0', '1']"
75365,heart_rate,2017-07-08 12:15:25.339,"['57.0', '1']"
75366,heart_rate,2017-07-08 12:15:25.345,"['61.0', '1']"
75367,heart_rate,2017-07-08 12:15:25.349,"['66.0', '1']"
75368,heart_rate,2017-07-08 12:15:25.353,"['75.0', '1']"
75369,heart_rate,2017-07-08 12:15:25.361,"['73.0', '1']"
75370,heart_rate,2017-07-08 12:15:25.374,"['72.0', '1']"
75371,heart_rate,2017-07-08 12:15:25.378,"['71.0', '1']"
75372,heart_rate,2017-07-08 12:15:25.398,"['74.0', '1']"
