,index,source,timestamp,values,activity
30921,78635,heart_rate,40:34.9,"['59.0', '1']",Pause
30922,78636,heart_rate,40:35.9,"['63.0', '1']",Pause
30923,78637,heart_rate,40:37.0,"['64.0', '1']",Pause
30924,78638,heart_rate,40:44.2,"['66.0', '1']",Pause
30925,78639,heart_rate,40:45.2,"['72.0', '1']",Pause
30926,78640,heart_rate,40:46.2,"['76.0', '1']",Pause
30927,78641,heart_rate,40:47.2,"['78.0', '1']",Pause
30928,78642,heart_rate,40:54.2,"['79.0', '1']",Pause
30929,78643,heart_rate,40:55.0,"['77.0', '1']",Pause
30930,78644,heart_rate,40:56.1,"['75.0', '1']",Pause
30931,78645,heart_rate,40:57.3,"['73.0', '1']",Pause
30932,78646,heart_rate,40:59.1,"['76.0', '1']",Pause
30933,78647,heart_rate,41:03.2,"['80.0', '1']",Pause
30934,78649,heart_rate,41:04.4,"['80.0', '2']",Pause
30935,78650,heart_rate,41:05.2,"['80.0', '1']",Pause
30936,78652,heart_rate,43:00.1,"['81.0', '1']",Pause
30937,78653,heart_rate,43:00.1,"['82.0', '1']",Pause
30938,78654,heart_rate,43:00.1,"['81.0', '1']",Pause
30939,78655,heart_rate,43:00.1,"['80.0', '1']",Pause
30940,78656,heart_rate,43:00.2,"['79.0', '1']",Pause
30941,78657,heart_rate,43:00.3,"['76.0', '1']",Pause
30942,78658,heart_rate,43:00.3,"['75.0', '1']",Pause
30943,78659,heart_rate,43:00.3,"['77.0', '1']",Pause
30944,78660,heart_rate,43:00.3,"['82.0', '1']",Pause
30945,78661,heart_rate,43:00.4,"['84.0', '1']",Pause
30946,78662,heart_rate,43:00.4,"['85.0', '1']",Pause
30947,78663,heart_rate,43:00.5,"['84.0', '1']",Pause
30948,78664,heart_rate,43:00.5,"['84.0', '2']",Pause
30949,78665,heart_rate,43:00.6,"['85.0', '2']",Pause
30950,78666,heart_rate,43:00.6,"['86.0', '2']",Pause
30951,78667,heart_rate,43:00.6,"['85.0', '3']",Pause
30952,78668,heart_rate,43:00.6,"['83.0', '3']",Pause
30953,78669,heart_rate,43:00.7,"['84.0', '3']",Pause
30954,78670,heart_rate,43:00.7,"['83.0', '3']",Pause
30955,78671,heart_rate,43:00.8,"['84.0', '3']",Pause
30956,78672,heart_rate,43:00.8,"['83.0', '3']",Pause
30957,78673,heart_rate,43:00.8,"['84.0', '3']",Pause
30958,78674,heart_rate,43:00.9,"['82.0', '3']",Pause
30959,78675,heart_rate,43:00.9,"['81.0', '2']",Pause
30960,78676,heart_rate,43:01.0,"['80.0', '2']",Pause
30961,78677,heart_rate,43:01.0,"['79.0', '3']",Pause
30962,78678,heart_rate,43:01.0,"['80.0', '3']",Pause
30963,78679,heart_rate,43:01.0,"['79.0', '3']",Pause
30964,78680,heart_rate,43:01.0,"['78.0', '3']",Pause
30965,78681,heart_rate,43:01.2,"['78.0', '1']",Pause
30966,78682,heart_rate,43:01.3,"['79.0', '1']",Pause
30967,78683,heart_rate,43:01.3,"['89.0', '1']",Pause
30968,78684,heart_rate,43:01.4,"['92.0', '1']",Pause
30969,78685,heart_rate,43:01.4,"['93.0', '1']",Pause
30970,78686,heart_rate,43:01.4,"['95.0', '1']",Pause
30971,78687,heart_rate,43:01.4,"['89.0', '1']",Pause
30972,78688,heart_rate,43:01.6,"['93.0', '1']",Pause
30973,78689,heart_rate,43:01.6,"['103.0', '1']",Pause
30974,78690,heart_rate,43:01.6,"['108.0', '1']",Pause
30975,78691,heart_rate,43:01.6,"['98.0', '1']",Pause
30976,78692,heart_rate,43:01.6,"['94.0', '1']",Pause
30977,78693,heart_rate,43:01.7,"['89.0', '1']",Pause
30978,78694,heart_rate,43:01.8,"['79.0', '1']",Pause
30979,78695,heart_rate,43:01.8,"['69.0', '3']",Pause
30980,78696,heart_rate,43:01.8,"['68.0', '3']",Pause
30981,78697,heart_rate,43:01.9,"['66.0', '3']",Pause
30982,78698,heart_rate,43:01.9,"['68.0', '3']",Pause
30983,78699,heart_rate,43:01.9,"['70.0', '3']",Pause
30984,78700,heart_rate,43:01.9,"['68.0', '3']",Pause
30985,78701,heart_rate,43:02.0,"['69.0', '3']",Pause
30986,78702,heart_rate,43:02.0,"['70.0', '3']",Pause
30987,78703,heart_rate,43:02.0,"['71.0', '3']",Pause
30988,78704,heart_rate,43:02.1,"['72.0', '3']",Pause
30989,78705,heart_rate,43:02.1,"['74.0', '3']",Pause
30990,78706,heart_rate,43:02.1,"['75.0', '3']",Pause
30991,78707,heart_rate,43:02.1,"['77.0', '3']",Pause
30992,78708,heart_rate,43:03.1,"['75.0', '3']",Pause
30993,78709,heart_rate,43:04.0,"['77.0', '3']",Pause
30994,78710,heart_rate,43:05.3,"['78.0', '3']",Pause
30995,78711,heart_rate,43:07.0,"['80.0', '3']",Pause
30996,78712,heart_rate,43:08.2,"['79.0', '3']",Pause
30997,78713,heart_rate,43:09.2,"['80.0', '3']",Pause
30998,78714,heart_rate,43:11.2,"['76.0', '3']",Pause
30999,78715,heart_rate,43:12.2,"['77.0', '3']",Pause
31000,78716,heart_rate,43:13.2,"['78.0', '3']",Pause
31001,78717,heart_rate,43:15.2,"['79.0', '3']",Pause
31002,78719,heart_rate,43:19.1,"['79.0', '2']",Pause
31003,78720,heart_rate,43:20.1,"['78.0', '2']",Pause
31004,78721,heart_rate,43:21.3,"['77.0', '3']",Pause
31005,78722,heart_rate,43:22.3,"['75.0', '3']",Pause
31006,78724,heart_rate,43:24.3,"['76.0', '3']",Pause
31007,78725,heart_rate,43:25.3,"['79.0', '3']",Pause
31008,78726,heart_rate,43:29.2,"['79.0', '2']",Pause
31009,78727,heart_rate,43:32.3,"['79.0', '1']",Pause
31010,78728,heart_rate,43:33.4,"['80.0', '1']",Pause
31011,78729,heart_rate,43:34.2,"['84.0', '1']",Pause
31012,78730,heart_rate,43:35.5,"['82.0', '1']",Pause
31013,78731,heart_rate,43:36.3,"['88.0', '1']",Pause
31014,78732,heart_rate,43:37.3,"['92.0', '1']",Pause
31015,78733,heart_rate,43:38.3,"['95.0', '1']",Pause
31016,78734,heart_rate,43:39.3,"['90.0', '1']",Pause
31017,78735,heart_rate,43:40.5,"['84.0', '1']",Pause
31018,78736,heart_rate,43:43.4,"['83.0', '1']",Pause
31019,78737,heart_rate,43:44.4,"['79.0', '1']",Pause
31020,78738,heart_rate,43:45.3,"['76.0', '1']",Pause
31021,78739,heart_rate,43:47.4,"['74.0', '1']",Pause
31022,78740,heart_rate,43:48.4,"['71.0', '1']",Pause
31023,78742,heart_rate,43:51.4,"['70.0', '1']",Pause
31024,78743,heart_rate,43:52.6,"['70.0', '3']",Pause
31025,78744,heart_rate,43:57.5,"['70.0', '1']",Pause
31026,78745,heart_rate,44:03.7,"['65.0', '1']",Pause
31027,78746,heart_rate,44:04.4,"['63.0', '1']",Pause
31028,78747,heart_rate,44:05.5,"['71.0', '1']",Pause
31029,78749,heart_rate,44:06.6,"['74.0', '1']",Pause
31030,78750,heart_rate,44:07.5,"['75.0', '3']",Pause
31031,78751,heart_rate,44:08.5,"['74.0', '3']",Pause
31032,78752,heart_rate,44:09.6,"['74.0', '2']",Pause
31033,78753,heart_rate,44:14.6,"['74.0', '1']",Pause
31034,78754,heart_rate,44:19.8,"['70.0', '1']",Pause
31035,78755,heart_rate,45:21.7,"['68.0', '1']",Pause
31036,78756,heart_rate,45:21.7,"['72.0', '1']",Pause
31037,78757,heart_rate,45:21.7,"['67.0', '1']",Pause
31038,78758,heart_rate,45:21.7,"['77.0', '1']",Pause
31039,78759,heart_rate,45:21.7,"['81.0', '1']",Pause
31040,78760,heart_rate,45:21.7,"['83.0', '1']",Pause
31041,78761,heart_rate,45:21.7,"['90.0', '1']",Pause
31042,78762,heart_rate,45:21.7,"['92.0', '1']",Pause
31043,78763,heart_rate,45:21.7,"['93.0', '3']",Pause
31044,78764,heart_rate,45:21.8,"['94.0', '3']",Pause
31045,78765,heart_rate,45:21.8,"['95.0', '3']",Pause
31046,78766,heart_rate,45:21.8,"['86.0', '1']",Pause
31047,78767,heart_rate,45:21.9,"['87.0', '1']",Pause
31048,78768,heart_rate,45:21.9,"['86.0', '1']",Pause
31049,78769,heart_rate,45:21.9,"['85.0', '1']",Pause
31050,78770,heart_rate,45:21.9,"['86.0', '1']",Pause
31051,78771,heart_rate,45:21.9,"['88.0', '1']",Pause
31052,78772,heart_rate,45:22.0,"['90.0', '1']",Pause
31053,78773,heart_rate,45:22.2,"['87.0', '1']",Pause
31054,78774,heart_rate,45:22.2,"['83.0', '1']",Pause
31055,78775,heart_rate,45:22.2,"['82.0', '1']",Pause
31056,78776,heart_rate,45:22.2,"['79.0', '1']",Pause
31057,78777,heart_rate,45:22.2,"['80.0', '1']",Pause
31058,78778,heart_rate,45:22.2,"['83.0', '1']",Pause
31059,78779,heart_rate,45:22.3,"['84.0', '1']",Pause
31060,78780,heart_rate,45:22.3,"['74.0', '3']",Pause
31061,78781,heart_rate,45:22.4,"['73.0', '3']",Pause
31062,78782,heart_rate,45:22.4,"['74.0', '3']",Pause
31063,78783,heart_rate,45:22.4,"['75.0', '3']",Pause
31064,78784,heart_rate,45:22.4,"['74.0', '3']",Pause
31065,78785,heart_rate,45:22.4,"['71.0', '3']",Pause
31066,78786,heart_rate,45:22.4,"['70.0', '3']",Pause
31067,78787,heart_rate,45:22.5,"['69.0', '3']",Pause
31068,78788,heart_rate,45:22.5,"['70.0', '3']",Pause
31069,78789,heart_rate,45:22.6,"['72.0', '3']",Pause
31070,78790,heart_rate,45:22.6,"['75.0', '3']",Pause
31071,78791,heart_rate,45:22.6,"['79.0', '3']",Pause
31072,78792,heart_rate,45:22.6,"['78.0', '3']",Pause
31073,78793,heart_rate,45:22.6,"['77.0', '3']",Pause
31074,78794,heart_rate,45:22.6,"['76.0', '3']",Pause
31075,78795,heart_rate,45:22.6,"['75.0', '3']",Pause
31076,78796,heart_rate,45:22.6,"['74.0', '3']",Pause
31077,78797,heart_rate,45:22.6,"['73.0', '3']",Pause
31078,78798,heart_rate,45:22.6,"['75.0', '3']",Pause
31079,78799,heart_rate,45:23.2,"['74.0', '3']",Pause
31080,78800,heart_rate,45:24.2,"['75.0', '3']",Pause
31081,78801,heart_rate,45:26.2,"['79.0', '3']",Pause
31082,78802,heart_rate,45:27.2,"['80.0', '3']",Pause
31083,78803,heart_rate,45:28.2,"['81.0', '3']",Pause
31084,78804,heart_rate,45:30.4,"['80.0', '3']",Pause
31085,78805,heart_rate,45:31.3,"['79.0', '3']",Pause
31086,78807,heart_rate,45:32.3,"['78.0', '3']",Pause
31087,78808,heart_rate,45:33.3,"['77.0', '3']",Pause
31088,78809,heart_rate,45:34.3,"['75.0', '3']",Pause
31089,78810,heart_rate,45:35.3,"['76.0', '3']",Pause
31090,78811,heart_rate,45:36.3,"['75.0', '3']",Pause
31091,78812,heart_rate,45:37.3,"['76.0', '3']",Pause
31092,78813,heart_rate,45:39.3,"['76.0', '2']",Pause
31093,78814,heart_rate,45:42.4,"['76.0', '1']",Pause
31094,78815,heart_rate,45:46.4,"['77.0', '1']",Pause
31095,78816,heart_rate,45:47.4,"['80.0', '1']",Pause
31096,78817,heart_rate,45:48.4,"['83.0', '1']",Pause
31097,78819,heart_rate,45:50.3,"['84.0', '1']",Pause
31098,78820,heart_rate,45:53.5,"['86.0', '1']",Pause
31099,78821,heart_rate,45:54.5,"['87.0', '1']",Pause
31100,78822,heart_rate,45:55.5,"['87.0', '2']",Pause
31101,78823,heart_rate,45:57.5,"['87.0', '1']",Pause
31102,78824,heart_rate,46:01.4,"['82.0', '1']",Pause
31103,78825,heart_rate,46:02.4,"['87.0', '1']",Pause
31104,78826,heart_rate,46:03.4,"['88.0', '1']",Pause
31105,78827,heart_rate,46:04.4,"['89.0', '1']",Pause
31106,78828,heart_rate,46:08.6,"['79.0', '1']",Pause
31107,78829,heart_rate,46:09.6,"['75.0', '1']",Pause
31108,78830,heart_rate,46:11.6,"['79.0', '1']",Pause
31109,78831,heart_rate,46:12.5,"['77.0', '1']",Pause
31110,78832,heart_rate,46:13.5,"['73.0', '1']",Pause
31111,78833,heart_rate,46:15.5,"['74.0', '1']",Pause
31112,78834,heart_rate,46:16.7,"['73.0', '1']",Pause
31113,78835,heart_rate,46:17.7,"['73.0', '2']",Pause
31114,78836,heart_rate,46:18.7,"['73.0', '1']",Pause
31115,78837,heart_rate,46:21.8,"['73.0', '2']",Pause
31116,78838,heart_rate,46:22.6,"['73.0', '1']",Pause
31117,78840,heart_rate,46:29.8,"['72.0', '1']",Pause
31118,78841,heart_rate,46:50.9,"['69.0', '1']",Pause
31119,78842,heart_rate,47:01.0,"['70.0', '1']",Pause
31120,78843,heart_rate,47:01.9,"['67.0', '1']",Pause
31121,78844,heart_rate,47:03.0,"['65.0', '1']",Pause
31122,78845,heart_rate,47:11.9,"['64.0', '1']",Pause
31123,78846,heart_rate,47:13.0,"['63.0', '1']",Pause
31124,78847,heart_rate,47:14.1,"['62.0', '1']",Pause
31125,78848,heart_rate,47:18.3,"['61.0', '1']",Pause
31126,78849,heart_rate,47:21.2,"['62.0', '1']",Pause
31127,78850,heart_rate,47:22.0,"['61.0', '1']",Pause
31128,78851,heart_rate,47:23.0,"['62.0', '1']",Pause
31129,78852,heart_rate,47:24.2,"['61.0', '1']",Pause
31130,78853,heart_rate,47:28.3,"['62.0', '1']",Pause
31131,78855,heart_rate,47:29.1,"['63.0', '1']",Pause
31132,78856,heart_rate,47:45.2,"['62.0', '1']",Pause
31133,78858,heart_rate,47:49.3,"['60.0', '1']",Pause
31134,78859,heart_rate,47:50.3,"['59.0', '1']",Pause
31135,78860,heart_rate,47:53.3,"['58.0', '1']",Pause
31136,78861,heart_rate,48:13.5,"['57.0', '1']",Pause
31137,78862,heart_rate,48:18.4,"['56.0', '1']",Pause
31138,78863,heart_rate,48:19.4,"['55.0', '1']",Pause
31139,78864,heart_rate,48:20.6,"['54.0', '1']",Pause
31140,78874,heart_rate,48:24.7,"['53.0', '1']",Pause
31141,78875,heart_rate,48:28.5,"['52.0', '1']",Pause
31142,78900,heart_rate,49:17.0,"['53.0', '1']",Pause
31143,78901,heart_rate,49:20.0,"['55.0', '1']",Pause
31144,78902,heart_rate,49:21.2,"['57.0', '1']",Pause
31145,78903,heart_rate,49:34.2,"['58.0', '1']",Pause
31146,78905,heart_rate,49:55.2,"['57.0', '1']",Pause
31147,78906,heart_rate,49:59.2,"['56.0', '1']",Pause
31148,78907,heart_rate,50:03.3,"['57.0', '1']",Pause
31149,78908,heart_rate,50:17.6,"['58.0', '1']",Pause
31150,78909,heart_rate,50:21.3,"['59.0', '1']",Pause
31151,78910,heart_rate,50:29.6,"['60.0', '1']",Pause
31152,78911,heart_rate,50:31.6,"['59.0', '1']",Pause
31153,78913,heart_rate,50:36.4,"['60.0', '1']",Pause
31154,78933,heart_rate,00:04.2,"['67.0', '1']",In computer
31155,78934,heart_rate,00:04.3,"['73.0', '1']",In computer
31156,78935,heart_rate,00:04.3,"['76.0', '1']",In computer
31157,78936,heart_rate,00:04.3,"['75.0', '1']",In computer
31158,78937,heart_rate,00:04.3,"['76.0', '1']",In computer
31159,78938,heart_rate,00:04.3,"['75.0', '3']",In computer
31160,78939,heart_rate,00:04.3,"['70.0', '3']",In computer
31161,78940,heart_rate,00:04.3,"['69.0', '3']",In computer
31162,78941,heart_rate,00:04.3,"['68.0', '3']",In computer
31163,78942,heart_rate,00:04.3,"['70.0', '3']",In computer
31164,78943,heart_rate,00:04.3,"['69.0', '3']",In computer
31165,78944,heart_rate,00:04.3,"['70.0', '3']",In computer
31166,78945,heart_rate,00:04.3,"['71.0', '3']",In computer
31167,78946,heart_rate,00:04.3,"['70.0', '3']",In computer
31168,78947,heart_rate,00:04.3,"['72.0', '3']",In computer
31169,78948,heart_rate,00:04.3,"['75.0', '3']",In computer
31170,78949,heart_rate,00:04.3,"['74.0', '3']",In computer
31171,78950,heart_rate,00:04.3,"['75.0', '3']",In computer
31172,78951,heart_rate,00:04.3,"['74.0', '3']",In computer
31173,78952,heart_rate,00:04.4,"['75.0', '3']",In computer
31174,78953,heart_rate,00:04.4,"['74.0', '3']",In computer
31175,78954,heart_rate,00:04.4,"['70.0', '3']",In computer
31176,78955,heart_rate,00:04.4,"['72.0', '3']",In computer
31177,78956,heart_rate,00:04.4,"['71.0', '3']",In computer
31178,78957,heart_rate,00:04.4,"['70.0', '3']",In computer
31179,78958,heart_rate,00:04.4,"['68.0', '3']",In computer
31180,78959,heart_rate,00:04.4,"['69.0', '3']",In computer
31181,78960,heart_rate,00:04.4,"['70.0', '3']",In computer
31182,78961,heart_rate,00:04.4,"['75.0', '3']",In computer
31183,78962,heart_rate,00:04.5,"['73.0', '3']",In computer
31184,78963,heart_rate,00:04.5,"['72.0', '3']",In computer
31185,78964,heart_rate,00:04.5,"['70.0', '3']",In computer
31186,78965,heart_rate,00:04.5,"['73.0', '3']",In computer
31187,78966,heart_rate,00:04.7,"['74.0', '3']",In computer
31188,78967,heart_rate,00:04.7,"['75.0', '3']",In computer
31189,78968,heart_rate,00:04.7,"['79.0', '3']",In computer
31190,78969,heart_rate,00:04.7,"['80.0', '3']",In computer
31191,78970,heart_rate,00:04.7,"['79.0', '3']",In computer
31192,78971,heart_rate,00:04.7,"['80.0', '3']",In computer
31193,78972,heart_rate,00:04.7,"['80.0', '2']",In computer
31194,78973,heart_rate,00:04.7,"['79.0', '2']",In computer
31195,78974,heart_rate,00:04.7,"['79.0', '1']",In computer
31196,78975,heart_rate,00:04.7,"['80.0', '1']",In computer
31197,78976,heart_rate,00:04.7,"['76.0', '1']",In computer
31198,78977,heart_rate,00:04.7,"['75.0', '1']",In computer
31199,78978,heart_rate,00:04.7,"['81.0', '1']",In computer
31200,78979,heart_rate,00:04.7,"['83.0', '1']",In computer
31201,78980,heart_rate,00:04.7,"['81.0', '3']",In computer
31202,78981,heart_rate,00:04.7,"['80.0', '3']",In computer
31203,78982,heart_rate,00:04.7,"['79.0', '3']",In computer
31204,78983,heart_rate,00:04.7,"['78.0', '3']",In computer
31205,78984,heart_rate,00:04.7,"['79.0', '3']",In computer
31206,78985,heart_rate,00:04.7,"['80.0', '3']",In computer
31207,78986,heart_rate,00:04.7,"['81.0', '3']",In computer
31208,78987,heart_rate,00:04.7,"['80.0', '3']",In computer
31209,78988,heart_rate,00:04.8,"['81.0', '3']",In computer
31210,78989,heart_rate,00:04.8,"['80.0', '3']",In computer
31211,78990,heart_rate,00:04.8,"['78.0', '3']",In computer
31212,78991,heart_rate,00:04.8,"['77.0', '3']",In computer
31213,78992,heart_rate,00:04.8,"['76.0', '3']",In computer
31214,78993,heart_rate,00:04.8,"['75.0', '3']",In computer
31215,78994,heart_rate,00:04.8,"['76.0', '3']",In computer
31216,78995,heart_rate,00:04.8,"['75.0', '3']",In computer
31217,78996,heart_rate,00:04.8,"['78.0', '3']",In computer
31218,78997,heart_rate,00:04.8,"['79.0', '3']",In computer
31219,78998,heart_rate,00:04.8,"['80.0', '3']",In computer
31220,78999,heart_rate,00:04.8,"['79.0', '3']",In computer
31221,79000,heart_rate,00:04.8,"['80.0', '3']",In computer
31222,79001,heart_rate,00:04.8,"['78.0', '3']",In computer
31223,79002,heart_rate,00:04.8,"['79.0', '3']",In computer
31224,79003,heart_rate,00:04.8,"['80.0', '3']",In computer
31225,79004,heart_rate,00:04.9,"['79.0', '3']",In computer
31226,79005,heart_rate,00:04.9,"['76.0', '3']",In computer
31227,79006,heart_rate,00:04.9,"['78.0', '3']",In computer
31228,79007,heart_rate,00:04.9,"['79.0', '3']",In computer
31229,79008,heart_rate,00:04.9,"['80.0', '3']",In computer
31230,79009,heart_rate,00:04.9,"['80.0', '1']",In computer
31231,79010,heart_rate,00:04.9,"['82.0', '1']",In computer
31232,79011,heart_rate,00:04.9,"['83.0', '1']",In computer
31233,79012,heart_rate,00:04.9,"['84.0', '1']",In computer
31234,79013,heart_rate,00:04.9,"['83.0', '1']",In computer
31235,79014,heart_rate,00:04.9,"['89.0', '1']",In computer
31236,79015,heart_rate,00:04.9,"['88.0', '1']",In computer
31237,79016,heart_rate,00:05.0,"['86.0', '1']",In computer
31238,79017,heart_rate,00:05.0,"['85.0', '1']",In computer
31239,79018,heart_rate,00:05.0,"['84.0', '1']",In computer
31240,79019,heart_rate,00:05.0,"['83.0', '1']",In computer
31241,79020,heart_rate,00:05.0,"['82.0', '2']",In computer
31242,79021,heart_rate,00:05.0,"['81.0', '2']",In computer
31243,79022,heart_rate,00:05.0,"['81.0', '1']",In computer
31244,79023,heart_rate,00:05.0,"['79.0', '1']",In computer
31245,79024,heart_rate,00:05.0,"['75.0', '1']",In computer
31246,79025,heart_rate,00:05.0,"['74.0', '1']",In computer
31247,79026,heart_rate,00:05.0,"['70.0', '1']",In computer
31248,79027,heart_rate,00:05.0,"['63.0', '1']",In computer
31249,79028,heart_rate,00:05.0,"['62.0', '1']",In computer
31250,79029,heart_rate,00:05.0,"['64.0', '1']",In computer
31251,79030,heart_rate,00:05.0,"['63.0', '1']",In computer
31252,79031,heart_rate,00:05.0,"['64.0', '1']",In computer
31253,79032,heart_rate,00:05.0,"['65.0', '1']",In computer
31254,79033,heart_rate,00:05.0,"['63.0', '1']",In computer
31255,79034,heart_rate,00:05.0,"['59.0', '1']",In computer
31256,79035,heart_rate,00:05.1,"['55.0', '1']",In computer
31257,79036,heart_rate,00:05.1,"['54.0', '1']",In computer
31258,79037,heart_rate,00:05.1,"['53.0', '1']",In computer
31259,79038,heart_rate,00:05.1,"['54.0', '1']",In computer
31260,79040,heart_rate,00:08.0,"['53.0', '1']",In computer
31261,79049,heart_rate,00:11.0,"['54.0', '1']",In computer
31262,79054,heart_rate,00:14.0,"['56.0', '1']",In computer
31263,79067,heart_rate,00:39.3,"['53.0', '1']",In computer
31264,79068,heart_rate,00:39.3,"['50.0', '1']",In computer
31265,79069,heart_rate,00:39.3,"['48.0', '1']",In computer
31266,79070,heart_rate,00:39.3,"['49.0', '1']",In computer
31267,79071,heart_rate,00:39.5,"['52.0', '1']",In computer
31268,79072,heart_rate,00:40.3,"['56.0', '1']",In computer
31269,79073,heart_rate,00:41.3,"['63.0', '1']",In computer
31270,79074,heart_rate,00:42.3,"['61.0', '1']",In computer
31271,79075,heart_rate,00:43.2,"['62.0', '1']",In computer
31272,79076,heart_rate,00:54.4,"['63.0', '1']",In computer
31273,79077,heart_rate,00:56.4,"['69.0', '1']",In computer
31274,79078,heart_rate,00:57.4,"['74.0', '1']",In computer
31275,79079,heart_rate,00:58.4,"['75.0', '1']",In computer
31276,79089,heart_rate,01:02.7,"['74.0', '1']",In computer
31277,79090,heart_rate,01:03.5,"['72.0', '2']",In computer
31278,79099,heart_rate,01:04.5,"['71.0', '2']",In computer
31279,79100,heart_rate,01:05.6,"['70.0', '2']",In computer
31280,79101,heart_rate,01:11.6,"['74.0', '3']",In computer
31281,79111,heart_rate,01:14.5,"['75.0', '3']",In computer
31282,79112,heart_rate,01:17.8,"['75.0', '2']",In computer
31283,79113,heart_rate,01:18.8,"['73.0', '2']",In computer
31284,79114,heart_rate,01:19.6,"['72.0', '2']",In computer
31285,79115,heart_rate,01:20.6,"['71.0', '2']",In computer
31286,79116,heart_rate,01:25.6,"['71.0', '1']",In computer
31287,79117,heart_rate,01:32.7,"['70.0', '1']",In computer
31288,79118,heart_rate,01:33.7,"['65.0', '1']",In computer
31289,79119,heart_rate,01:34.9,"['63.0', '1']",In computer
31290,79120,heart_rate,01:35.7,"['62.0', '1']",In computer
31291,79121,heart_rate,01:37.8,"['62.0', '2']",In computer
31292,79133,heart_rate,01:44.0,"['61.0', '2']",In computer
31293,79134,heart_rate,01:50.2,"['61.0', '1']",In computer
31294,79135,heart_rate,01:59.0,"['62.0', '1']",In computer
31295,79145,heart_rate,02:02.1,"['64.0', '1']",In computer
31296,79175,heart_rate,06:26.3,"['65.0', '1']",In computer
31297,79176,heart_rate,06:26.3,"['67.0', '1']",In computer
31298,79177,heart_rate,06:26.3,"['68.0', '1']",In computer
31299,79178,heart_rate,06:26.4,"['69.0', '1']",In computer
31300,79179,heart_rate,06:26.5,"['74.0', '1']",In computer
31301,79180,heart_rate,06:26.5,"['76.0', '1']",In computer
31302,79181,heart_rate,06:26.5,"['75.0', '1']",In computer
31303,79182,heart_rate,06:26.5,"['77.0', '1']",In computer
31304,79183,heart_rate,06:26.5,"['76.0', '1']",In computer
31305,79184,heart_rate,06:26.6,"['75.0', '1']",In computer
31306,79185,heart_rate,06:26.6,"['77.0', '1']",In computer
31307,79186,heart_rate,06:26.6,"['78.0', '1']",In computer
31308,79187,heart_rate,06:26.6,"['79.0', '3']",In computer
31309,79188,heart_rate,06:26.6,"['80.0', '3']",In computer
31310,79189,heart_rate,06:26.8,"['79.0', '3']",In computer
31311,79190,heart_rate,06:26.8,"['80.0', '3']",In computer
31312,79191,heart_rate,06:26.8,"['82.0', '3']",In computer
31313,79192,heart_rate,06:26.8,"['84.0', '2']",In computer
31314,79193,heart_rate,06:26.8,"['87.0', '2']",In computer
31315,79194,heart_rate,06:26.8,"['91.0', '3']",In computer
31316,79195,heart_rate,06:26.8,"['92.0', '3']",In computer
31317,79196,heart_rate,06:27.0,"['93.0', '3']",In computer
31318,79197,heart_rate,06:27.0,"['94.0', '3']",In computer
31319,79198,heart_rate,06:27.0,"['92.0', '3']",In computer
31320,79199,heart_rate,06:27.0,"['91.0', '3']",In computer
31321,79200,heart_rate,06:27.0,"['89.0', '3']",In computer
31322,79201,heart_rate,06:27.1,"['86.0', '3']",In computer
31323,79202,heart_rate,06:27.1,"['85.0', '3']",In computer
31324,79203,heart_rate,06:27.2,"['81.0', '3']",In computer
31325,79204,heart_rate,06:27.2,"['80.0', '3']",In computer
31326,79205,heart_rate,06:27.2,"['82.0', '3']",In computer
31327,79206,heart_rate,06:27.2,"['83.0', '3']",In computer
31328,79207,heart_rate,06:27.2,"['85.0', '2']",In computer
31329,79208,heart_rate,06:27.2,"['88.0', '3']",In computer
31330,79209,heart_rate,06:27.2,"['91.0', '3']",In computer
31331,79210,heart_rate,06:27.2,"['92.0', '3']",In computer
31332,79211,heart_rate,06:27.2,"['93.0', '3']",In computer
31333,79212,heart_rate,06:27.4,"['94.0', '3']",In computer
31334,79213,heart_rate,06:27.4,"['95.0', '3']",In computer
31335,79214,heart_rate,06:27.4,"['96.0', '2']",In computer
31336,79215,heart_rate,06:27.4,"['97.0', '2']",In computer
31337,79216,heart_rate,06:27.4,"['98.0', '3']",In computer
31338,79217,heart_rate,06:27.4,"['99.0', '2']",In computer
31339,79218,heart_rate,06:27.6,"['100.0', '2']",In computer
31340,79219,heart_rate,06:27.6,"['100.0', '1']",In computer
31341,79220,heart_rate,06:27.6,"['101.0', '1']",In computer
31342,79221,heart_rate,06:27.6,"['102.0', '1']",In computer
31343,79222,heart_rate,06:27.6,"['103.0', '1']",In computer
31344,79223,heart_rate,06:27.8,"['102.0', '1']",In computer
31345,79224,heart_rate,06:27.8,"['101.0', '1']",In computer
31346,79225,heart_rate,06:28.0,"['100.0', '1']",In computer
31347,79226,heart_rate,06:28.0,"['95.0', '1']",In computer
31348,79227,heart_rate,06:28.0,"['87.0', '1']",In computer
31349,79228,heart_rate,06:28.0,"['84.0', '1']",In computer
31350,79229,heart_rate,06:28.2,"['83.0', '1']",In computer
31351,79230,heart_rate,06:28.2,"['81.0', '1']",In computer
31352,79231,heart_rate,06:28.2,"['78.0', '1']",In computer
31353,79232,heart_rate,06:28.2,"['75.0', '1']",In computer
31354,79233,heart_rate,06:28.2,"['72.0', '1']",In computer
31355,79234,heart_rate,06:28.2,"['70.0', '1']",In computer
31356,79235,heart_rate,06:28.2,"['71.0', '1']",In computer
31357,79236,heart_rate,06:28.2,"['70.0', '1']",In computer
